,gameRank,playerKill,monsterKill,useEmoticonCount,characterLevel,bestWeaponLevel,mmrGain,gameId,userNum,damageToPlayer,totalTime,craftLegend,damageFromPlayer,characterNum,,,
5761,18,0,6,2,8,6,-22,16836849,544536,1362,190,0,1950,47,,,
5762,3,3,39,9,18,17,12,16836471,544536,16255,1106,2,11434,47,,,
5763,1,5,35,10,18,17,39,16823122,544536,13449,1228,2,11417,47,,,
5764,12,1,6,3,11,9,-6,16822987,544536,5690,427,1,5398,47,,,
5765,2,4,46,8,19,18,15,16821007,544536,13220,1087,4,10195,47,,,
5766,3,5,29,10,18,18,25,16820815,544536,24113,1066,1,20154,47,,,
5767,1,4,49,6,18,18,24,16820630,544536,16408,1102,1,9267,47,,,
5768,2,2,44,10,19,18,5,16810073,544536,21644,1261,1,16913,47,,,
5769,13,0,4,3,11,6,-18,16809877,544536,1856,351,1,2668,47,,,
5770,1,7,23,9,18,17,37,16794742,544536,24995,1117,2,12994,47,,,
5771,4,3,24,7,17,15,4,16794336,544536,11571,868,3,8945,47,,,
5772,10,0,14,4,13,10,-11,16794080,544536,4805,522,0,4896,47,,,
5773,8,0,9,2,10,8,-13,16793872,544536,4744,356,0,4860,47,,,
5774,4,1,50,7,18,17,-2,16793422,544536,14977,1008,1,10674,47,,,
5775,12,1,13,4,10,8,-11,16792538,544536,3645,319,1,2858,47,,,
5776,13,0,8,2,11,8,-16,16792378,544536,2479,355,1,3582,47,,,
5777,8,0,13,3,12,8,-10,16792211,544536,2414,479,1,2121,47,,,
5778,11,1,19,3,12,10,-9,16746439,544536,6550,466,0,5096,47,,,
5779,3,2,30,9,17,14,6,16746211,544536,9494,1041,3,7734,47,,,
5780,15,0,6,5,9,7,-22,16746135,544536,2107,246,0,3447,47,,,
5781,3,2,31,6,15,14,0,16745931,544536,12364,885,1,9010,47,,,
5782,5,2,44,8,18,16,0,16745721,544536,10624,1094,2,8565,47,,,
5783,1,4,41,13,18,18,38,16735749,544536,16237,1188,2,9639,47,,,
5784,8,1,36,9,16,14,-5,16735298,544536,7611,888,1,11067,47,,,
5785,12,0,15,3,12,10,-11,16735041,544536,6629,487,1,3985,47,,,
5786,4,2,42,14,18,16,5,16734450,544536,14480,1154,2,8801,47,,,
5787,8,1,27,5,13,11,-4,16733310,544536,6123,550,1,5716,47,,,
5788,8,3,22,10,14,12,7,16733020,544536,7151,675,1,5924,47,,,
5789,1,7,34,11,19,18,46,16732645,544536,18321,1186,3,8256,47,,,
5790,12,1,10,7,11,8,-6,16732470,544536,4358,421,1,3600,47,,,
5791,4,0,32,5,17,13,-6,16732184,544536,8235,961,1,10975,47,,,
5792,1,3,41,8,18,15,24,16701214,544536,9016,1087,3,9442,47,,,
5793,16,1,3,3,10,7,-18,16701115,544536,4126,292,1,3305,47,,,
5794,13,0,9,3,10,6,-18,16700989,544536,1873,286,0,3865,47,,,
5795,8,1,23,8,14,11,-7,16700824,544536,8509,647,1,8293,47,,,
5796,1,5,33,10,19,18,40,16700540,544536,23891,1049,3,14699,47,,,
5797,11,1,26,3,13,11,-10,16700356,544536,4723,552,1,3965,47,,,
5798,1,5,35,11,19,16,28,16643523,544536,15886,1198,2,11315,47,,,
5799,1,4,36,13,19,17,35,16635151,544536,16031,1226,3,9621,47,,,
5800,4,2,28,9,18,13,6,16634549,544536,9985,1107,2,7890,47,,,
5801,3,3,34,7,17,15,10,16634001,544536,12890,872,3,7950,47,,,
5802,17,0,7,5,8,6,-19,16633763,544536,1427,241,0,2481,47,,,
5803,1,7,43,15,20,19,45,16632142,544536,20424,1257,3,14940,47,,,
5804,9,0,9,4,12,9,-15,16631849,544536,5471,570,0,5814,47,,,
5805,3,2,37,10,19,17,2,16631301,544536,19456,1129,2,18365,47,,,
5806,6,2,35,11,16,14,0,16628504,544536,8819,852,1,7587,47,,,
5807,3,2,32,10,16,13,7,16628055,544536,7481,1043,2,7542,47,,,
5808,11,2,9,4,12,9,-4,16627811,544536,4751,459,3,2688,47,,,
5809,7,3,21,9,14,13,8,16627526,544536,12310,632,0,11761,47,,,
5810,7,3,24,7,14,13,3,16627238,544536,12511,617,1,7239,47,,,
5811,9,1,7,7,11,8,-8,16627030,544536,4134,377,1,3856,47,,,
5812,1,7,49,11,19,20,49,16626493,544536,18635,1196,2,8172,47,,,
5813,15,0,1,3,9,6,-17,16626339,544536,3050,250,0,3619,47,,,
5814,14,1,4,3,9,7,-14,16626193,544536,3944,241,1,4126,47,,,
5815,9,0,18,3,12,9,-13,16625901,544536,3960,507,1,5098,47,,,
5816,7,1,21,5,14,11,-6,16625594,544536,10558,744,1,9111,47,,,
5817,5,3,25,9,15,15,13,16625290,544536,12301,735,1,5303,47,,,
5818,13,2,10,4,11,9,-10,16625116,544536,6017,360,1,5177,47,,,
5819,8,1,23,4,14,12,-4,16624870,544536,8986,642,1,6043,47,,,
5820,1,5,33,15,19,18,31,16624471,544536,20241,1099,4,13674,47,,,
5821,5,3,20,10,14,14,14,16611350,544536,15516,699,1,9590,47,,,
5822,4,4,28,8,16,16,19,16610833,544536,17516,794,2,8398,47,,,
5823,4,5,21,12,15,13,19,16610405,544536,12954,796,2,11299,47,,,
5824,5,4,27,8,17,15,13,16609891,544536,16530,991,1,12994,47,,,
5825,1,5,55,10,20,19,32,16609298,544536,17307,1215,3,12487,47,,,
5826,9,2,21,8,14,13,0,16608981,544536,12330,693,1,8460,47,,,
5827,14,0,3,4,10,6,-18,16608798,544536,2956,366,1,2946,47,,,
5828,17,0,4,3,8,4,-19,16608695,544536,807,188,0,1835,47,,,
5829,1,7,26,13,19,20,56,16607808,544536,33285,1256,2,17925,47,,,
5830,8,3,18,6,15,13,18,16607614,544536,10250,647,1,8363,47,,,
5831,6,2,19,7,13,11,9,16607246,544536,8650,670,2,5873,47,,,
5832,16,0,5,2,8,5,-17,16607146,544536,810,193,0,1985,47,,,
5833,10,1,17,4,12,10,-2,16607006,544536,5028,460,0,6705,47,,,
5834,1,6,19,8,15,14,46,16606817,544536,12976,701,2,6242,47,,,
5835,10,1,10,3,12,10,-5,16606636,544536,6631,547,1,4784,47,,,
5836,17,0,5,3,9,6,-19,16606543,544536,2117,268,1,3347,47,,,
5837,18,0,0,4,4,2,-18,16606483,544536,138,80,0,1221,47,,,
5838,4,3,32,13,17,14,18,16541247,544536,8288,800,1,6983,47,,,
5839,3,0,30,6,18,12,0,16540969,544536,5676,1039,2,7694,47,,,
5840,16,0,3,3,9,6,-19,16540867,544536,2001,230,0,3477,47,,,
5841,8,0,17,5,16,11,-9,16539676,544536,8767,857,2,7310,47,,,
5842,5,2,15,8,15,13,10,16523649,544536,12416,842,1,10407,47,,,
5843,8,1,7,11,12,9,2,16522070,544536,7035,513,1,9088,47,,,
5844,12,1,12,7,12,10,-11,16520745,544536,7342,466,1,5321,47,,,
5845,12,1,15,3,11,8,-8,16520492,544536,4220,469,1,4496,47,,,
5846,8,1,25,8,15,13,-1,16520098,544536,11044,771,1,10921,47,,,
5847,12,2,16,4,11,10,-8,16519866,544536,5496,362,1,5117,47,,,
5848,2,3,33,8,19,16,20,16518344,544536,13352,1146,2,12197,47,,,
5849,10,0,14,6,14,9,-13,16518026,544536,2629,619,2,2191,47,,,
5850,4,1,30,7,16,13,2,16517616,544536,10451,954,1,10681,47,,,
5851,4,1,33,11,17,14,-2,16517206,544536,8009,942,3,8927,47,,,
5852,2,3,28,15,18,14,24,16516701,544536,12533,1190,1,11702,47,,,
5853,1,3,30,11,18,16,21,16516240,544536,15830,1236,1,13219,47,,,
5854,5,3,32,7,18,16,15,16515827,544536,18501,1114,2,16145,47,,,
5855,15,0,6,3,9,6,-17,16501171,544536,715,231,1,2132,31,,,
5856,18,0,3,2,8,6,-20,16500943,544536,2351,225,0,2185,47,,,
5857,6,2,25,13,15,14,-2,16500511,544536,12604,793,1,7703,47,,,
5858,18,0,3,3,8,5,-18,16500385,544536,791,175,0,2019,47,,,
5859,15,0,10,2,10,7,-13,16500113,544536,1612,349,1,2305,47,,,
5860,15,0,8,2,10,7,-21,16499926,544536,1921,273,1,2845,47,,,
5861,7,1,23,8,14,12,0,16499612,544536,6508,715,1,8131,47,,,
5862,16,0,1,3,7,5,-17,16499493,544536,2075,194,0,2770,47,,,
5863,4,3,19,15,16,14,12,16499116,544536,15023,834,1,12274,47,,,
5864,18,0,1,2,5,4,-17,16498993,544536,978,113,0,1441,47,,,
5865,16,0,2,4,8,7,-21,16498864,544536,4097,250,0,4114,47,,,
5866,8,1,13,6,13,10,-9,16498639,544536,7019,584,0,10052,47,,,
5867,14,2,5,4,10,8,-7,16498469,544536,5532,285,1,5498,47,,,
5868,15,0,4,3,9,7,-16,16498244,544536,4703,270,0,3590,47,,,
5869,4,5,38,15,18,16,25,16497692,544536,13377,1122,3,11484,47,,,
5870,4,3,35,11,18,16,14,16497224,544536,12137,1082,4,10507,47,,,
5871,15,1,11,5,12,9,-14,16496988,544536,5193,452,1,6390,47,,,
5872,16,0,1,3,8,6,-19,16496796,544536,2682,229,0,2983,47,,,
5873,6,2,22,9,16,13,-2,16496335,544536,10414,842,3,8893,47,,,
5874,1,4,34,8,19,18,29,16495780,544536,19614,1159,4,11744,47,,,
5875,9,1,22,5,14,12,-4,16495477,544536,8479,609,1,9971,47,,,
5876,1,5,33,14,17,17,32,16495028,544536,13292,1003,5,7745,47,,,
5877,10,0,4,5,13,8,-11,16494736,544536,5649,545,1,10228,47,,,
5878,7,2,25,4,15,13,0,16493090,544536,11209,710,0,6558,47,,,
5879,15,0,8,3,9,5,-13,16492961,544536,303,275,1,2056,47,,,
5880,17,0,6,3,9,5,-21,16492740,544536,1221,257,1,2090,47,,,
5881,11,1,5,6,11,9,-11,16489813,544536,6892,470,1,5681,47,,,
5882,4,2,15,10,17,15,1,16489713,544536,21034,1163,1,17714,47,,,
5883,3,2,19,10,19,16,4,16480719,544536,20046,1144,0,21691,47,,,
5884,9,0,30,3,16,12,-8,16480264,544536,7538,736,2,6187,47,,,
5885,7,2,28,6,16,14,3,16479760,544536,13373,839,2,9224,47,,,
5886,8,1,10,5,14,11,-5,16479417,544536,11232,559,2,8609,47,,,
5887,9,1,13,4,14,10,-8,16479022,544536,5668,615,2,3703,47,,,
5888,1,2,41,6,20,18,17,16478416,544536,23798,1256,2,12140,47,,,
5889,12,0,9,2,11,6,-17,16478221,544536,935,358,1,2602,47,,,
5890,10,0,16,4,14,9,-12,16477958,544536,3437,551,1,6301,47,,,
5891,7,4,35,10,18,16,12,16476231,544536,17831,1080,2,12876,47,,,
5892,14,1,3,4,9,7,-12,16476092,544536,5212,302,0,3894,47,,,
5893,8,2,36,8,16,14,8,16475701,544536,10074,931,1,11011,47,,,
5894,3,2,39,8,17,13,6,16475397,544536,6547,979,2,7845,47,,,
5895,11,1,11,3,12,9,-8,16475229,544536,6320,441,1,6850,47,,,
5896,1,4,23,11,19,18,27,16442778,544536,29141,1259,2,19376,47,,,
5897,8,1,11,3,13,10,-6,16296421,544536,8040,490,1,7872,47,,,
5898,1,5,38,17,19,18,27,16295749,544536,20141,1211,2,13620,47,,,
5899,1,5,23,11,17,17,34,16295173,544536,20483,965,4,10709,47,,,
5900,13,1,4,5,11,8,-14,16294911,544536,3867,343,1,4453,47,,,
5901,1,5,38,8,18,17,36,16294174,544536,15466,1210,2,10860,47,,,
5902,4,1,21,3,16,13,4,16293638,544536,8446,742,2,7563,47,,,
5903,1,8,32,13,19,20,51,16290960,544536,34654,1215,3,11485,47,,,
5904,3,3,19,10,18,17,17,16290572,544536,24056,1165,1,14456,47,,,
5905,14,0,4,7,9,6,-17,16290400,544536,2383,258,0,3292,47,,,
5906,1,5,31,9,20,18,41,16289937,544536,25912,1245,2,21328,47,,,
5907,9,1,9,5,13,10,-7,16289744,544536,8624,552,1,6091,47,,,
5908,8,1,17,5,16,13,-9,16289490,544536,15404,781,2,8246,47,,,
5909,1,4,22,8,17,16,41,16289157,544536,18506,950,2,15965,47,,,
5910,1,4,22,5,18,15,35,16288532,544536,18543,941,3,11544,47,,,
5911,1,5,30,6,18,16,38,16287724,544536,12950,1065,5,7201,47,,,
5912,14,0,11,3,10,7,-16,16287569,544536,2664,365,1,4455,47,,,
5913,1,4,37,6,19,17,33,16258071,544536,17984,1217,4,6247,47,,,
5914,3,1,19,4,18,15,6,16257298,544536,16160,1179,1,13564,47,,,
5915,8,0,20,3,13,11,-8,16255044,544536,8752,634,1,7403,47,,,
5916,6,1,11,4,14,11,1,16254598,544536,10663,680,2,10121,47,,,
5917,6,6,18,8,15,15,39,16254013,544536,15369,780,2,6387,47,,,
5918,2,3,32,6,18,16,23,16253367,544536,14499,1171,1,8143,47,,,
5919,15,0,3,2,8,5,-17,16253133,544536,1623,217,0,1914,47,,,
5920,2,4,27,8,17,17,25,16176956,544536,20051,1082,1,15241,47,,,
5921,14,1,7,3,10,7,-13,16176806,544536,3495,313,1,3287,47,,,
5922,1,8,25,10,18,18,61,16176414,544536,23828,1041,3,12218,47,,,
5923,12,2,14,4,13,10,-3,16176218,544536,8402,498,1,5413,47,,,
5924,10,4,16,6,12,10,18,16176048,544536,5779,458,1,5587,47,,,
5925,12,3,7,9,12,12,4,16175826,544536,13021,387,1,9448,47,,,
5926,6,2,15,4,13,11,2,16075059,544536,6231,546,1,5715,47,,,
5927,3,2,34,5,17,16,8,16054758,544536,13739,990,1,10428,47,,,
5928,14,1,12,3,11,9,-8,16033658,544536,3940,396,0,3124,47,,,
5929,12,1,4,4,11,10,-8,16033068,544536,7766,401,1,6150,47,,,
5930,15,1,5,3,10,8,-8,16032819,544536,5434,338,0,3999,47,,,
5931,12,1,3,3,10,9,-7,16032335,544536,6776,338,0,4716,47,,,
5932,18,0,0,2,5,3,-13,16032107,544536,284,87,0,1122,47,,,
5933,12,0,16,8,12,10,-13,16031711,544536,5783,472,1,6119,47,,,
5934,3,4,16,9,18,17,19,16004506,544536,26012,1138,0,20626,47,,,
5935,12,0,7,2,11,9,-15,16002649,544536,5233,359,1,4061,47,,,
5936,10,2,6,6,12,11,-4,16002327,544536,12362,530,0,9028,47,,,
5937,4,6,17,17,16,15,28,15972279,544536,17408,870,2,16374,47,,,
5938,7,2,15,5,13,11,5,15971997,544536,7688,592,1,7442,47,,,
5939,15,0,1,3,10,6,-16,15971848,544536,4177,326,0,5655,47,,,
5940,9,0,11,6,12,8,-13,15971533,544536,5228,588,1,7808,47,,,
5941,8,2,19,10,15,13,3,15971238,544536,11801,841,0,9946,47,,,
5942,12,0,17,6,12,11,-13,15971000,544536,9759,484,0,7143,47,,,
5943,6,2,20,5,16,15,7,15970700,544536,16909,832,3,11207,47,,,
5944,7,2,24,4,16,14,6,15959576,544536,11370,898,1,12934,47,,,
5945,16,0,11,3,10,8,-17,15959339,544536,3728,287,1,3155,47,,,
5946,2,6,20,8,16,16,36,15958807,544536,20416,864,1,12808,47,,,
5947,6,1,22,12,14,12,1,15957475,544536,10098,733,1,6677,47,,,
5948,6,2,15,6,14,13,11,15957033,544536,15230,710,0,13280,47,,,
5949,14,1,5,3,11,9,-11,15956722,544536,8904,378,1,6551,47,,,
5950,14,1,6,3,11,8,-10,15956462,544536,4788,452,1,4858,47,,,
5951,9,2,9,8,12,10,-2,15956217,544536,8679,501,0,7551,47,,,
5952,16,1,3,6,10,8,-11,15956002,544536,4877,337,1,4405,47,,,
5953,3,5,31,11,18,18,31,15954449,544536,21948,1111,2,14428,47,,,
5954,15,1,8,5,11,9,-10,15953589,544536,6950,427,1,5495,47,,,
5955,8,3,8,6,13,13,10,15953373,544536,16690,529,1,9945,47,,,
5956,1,7,24,8,18,17,58,15941958,544536,19764,1016,3,16002,47,,,
5957,6,0,26,4,18,15,-3,15941296,544536,13189,1159,3,12441,47,,,
5958,9,1,10,3,11,10,-4,15940936,544536,9192,421,0,5995,47,,,
5959,9,2,18,5,15,13,6,15940362,544536,12738,840,2,9195,47,,,
5960,15,0,9,2,9,6,-16,15940024,544536,1102,252,1,2002,47,,,
5961,9,0,25,2,14,13,-10,15939486,544536,9278,671,0,6976,47,,,
5962,13,2,7,4,11,9,-4,15931749,544536,5402,400,1,5486,47,,,
5963,1,10,18,11,17,18,68,15906535,544536,25860,944,3,15374,47,,,
5964,8,3,27,7,14,14,9,15906110,544536,11656,621,3,9477,47,,,
5965,1,2,22,7,16,13,21,15892699,544536,13438,993,1,13436,47,,,
5966,6,2,21,8,16,14,10,15892202,544536,10744,925,0,8315,47,,,
5967,2,5,48,13,18,18,37,15891656,544536,18363,1039,2,13404,47,,,
5968,3,5,35,7,18,18,35,15891125,544536,19878,1053,3,11482,47,,,
5969,1,4,42,8,18,17,45,15890657,544536,15115,1078,5,5249,47,,,
5970,7,3,16,12,13,13,10,15890279,544536,16144,636,1,7994,47,,,
5971,10,0,21,3,15,13,-9,15889981,544536,10473,672,1,7698,47,,,
5972,17,0,3,3,9,6,-18,15888487,544536,3063,247,0,3198,47,,,
5973,2,3,31,7,18,15,23,15888145,544536,12289,1155,2,12730,47,,,
5974,10,1,9,5,10,7,-1,15877398,544536,1216,401,1,2104,47,,,
5975,7,0,25,5,15,11,-5,15876815,544536,5796,882,1,6055,47,,,
5976,3,5,24,7,16,16,26,15876101,544536,18046,958,0,13675,47,,,
5977,17,0,0,2,7,4,-19,15860562,544536,1688,167,0,2286,47,,,
5978,17,0,7,2,10,7,-16,15860329,544536,3864,322,0,4891,47,,,
5979,13,0,10,3,12,9,-12,15859864,544536,5966,580,1,5648,47,,,
5980,15,0,11,2,10,8,-15,15859483,544536,3459,401,1,4145,47,,,
5981,12,0,9,2,11,7,-13,15859101,544536,3686,416,0,5301,47,,,
5982,8,2,25,8,15,13,11,15858235,544536,6251,656,1,6752,47,,,
5983,9,0,26,2,14,12,-8,15857472,544536,10120,698,2,5695,47,,,
5984,4,5,21,12,16,15,28,15856663,544536,18312,873,1,9846,47,,,
5985,3,6,20,12,17,16,36,15853310,544536,25566,1029,0,19970,47,,,
5986,8,0,21,3,16,12,-4,15852895,544536,5432,773,2,5566,47,,,
5987,15,0,3,2,9,6,-15,15852557,544536,2104,196,0,2069,47,,,
5988,3,2,38,7,17,15,18,15851982,544536,8651,1112,2,9632,47,,,
5989,18,0,0,3,6,4,-13,15851654,544536,665,121,0,1485,47,,,
5990,3,6,30,10,18,15,32,15851085,544536,16186,1144,3,11519,47,,,
5991,10,2,9,4,12,12,-3,15850774,544536,13447,485,0,9135,47,,,
5992,15,0,8,2,10,6,-14,15850561,544536,1108,341,1,2646,47,,,
5993,18,0,4,2,8,5,-19,15850333,544536,1936,200,0,2058,47,,,
5994,6,4,15,7,16,15,25,15849971,544536,15560,858,4,7758,47,,,
5995,3,3,28,5,18,16,24,15849436,544536,11897,1177,2,8208,47,,,
5996,12,1,13,3,11,8,-9,15849170,544536,5361,524,1,4799,47,,,
5997,15,0,15,2,11,7,-14,15848992,544536,1628,357,1,3316,47,,,
5998,18,0,0,2,6,4,-13,15848831,544536,1385,132,0,2393,47,,,
5999,18,0,1,2,8,3,-17,15848495,544536,122,188,0,1790,47,,,
6000,1,5,42,9,19,18,35,15847816,544536,19793,1207,3,14576,47,,,
6001,12,1,13,3,11,9,-8,15847044,544536,4146,394,1,3914,47,,,
6002,17,0,0,2,5,4,-17,15847006,544536,871,90,0,1180,47,,,
6003,6,3,19,9,16,16,11,15846686,544536,18299,910,2,11487,47,,,
6004,13,0,8,2,10,6,-13,15819318,544536,1187,365,1,2103,47,,,
6005,15,0,7,4,10,7,-16,15818784,544536,3392,355,1,2640,47,,,
6006,8,2,7,4,13,10,2,15818237,544536,8152,675,2,6105,47,,,
6007,1,9,28,14,19,20,57,15817461,544536,30575,1139,6,12146,47,,,
6008,13,0,11,2,10,6,-13,15816438,544536,1734,341,1,2082,47,,,
6009,7,1,22,4,14,12,-1,15816057,544536,7329,736,1,8177,47,,,
6010,7,1,26,3,16,13,2,15800821,544536,8984,860,2,7140,47,,,
6011,15,0,3,2,10,6,-18,15800401,544536,2204,300,0,3030,47,,,
6012,7,4,17,14,16,15,17,15797799,544536,18338,925,0,13612,47,,,
6013,7,1,14,3,14,12,-2,15797264,544536,8581,675,2,6719,47,,,
6014,15,0,3,2,9,5,-16,15797127,544536,2022,249,0,4105,47,,,
6015,1,5,25,11,19,18,40,15793639,544536,24220,1205,1,17871,47,,,
6016,10,2,8,7,11,9,-1,15793276,544536,6388,448,1,7325,47,,,
6017,15,0,2,2,8,4,-14,15793104,544536,1114,186,0,1825,47,,,
6018,1,7,16,12,15,16,51,15775450,544536,20716,747,0,13546,47,,,
6019,5,2,27,7,15,13,7,15775012,544536,10364,796,3,6307,47,,,
6020,1,5,30,7,17,16,36,15774315,544536,17262,1062,2,12199,47,,,
6021,11,2,6,7,12,11,1,15774028,544536,10554,529,1,7191,47,,,
6022,8,3,13,7,11,11,3,15773568,544536,9975,438,1,5925,47,,,
6023,1,4,35,9,17,17,39,15773105,544536,13444,1029,3,6325,47,,,
6024,11,2,11,6,11,10,9,15772821,544536,9427,397,0,6189,47,,,
6025,18,0,3,4,9,5,-18,15772663,544536,1738,238,0,3778,47,,,
6026,18,0,5,3,8,5,-11,15772509,544536,621,179,0,1874,47,,,
6027,13,1,7,3,10,7,0,15768867,544536,3967,298,1,3342,47,,,
6028,5,3,23,6,14,13,18,15768454,544536,8685,731,2,5757,47,,,
6029,9,0,17,2,13,11,-8,15768122,544536,8496,649,0,8136,47,,,
6030,3,4,10,9,15,14,32,15767693,544536,16645,789,3,12259,47,,,
6031,1,7,30,10,18,18,51,15767003,544536,20422,1058,3,12564,47,,,
6032,12,0,11,2,11,8,-13,15766784,544536,2970,384,0,2903,47,,,
6033,14,0,10,3,11,8,-14,15766579,544536,5097,475,0,4896,47,,,
6034,16,0,0,2,5,3,-14,15766424,544536,144,79,0,1237,47,,,
6035,15,0,11,2,10,7,-14,15766233,544536,1665,327,0,2394,47,,,
6036,5,4,17,9,16,14,19,15765086,544536,11822,833,1,9907,47,,,
6037,14,0,3,2,7,5,-11,15764775,544536,163,196,0,1822,29,,,
6038,11,0,13,2,10,7,-8,15764660,544536,2540,351,0,2153,29,,,
6039,11,0,12,4,11,8,-11,15754398,544536,3074,464,0,4192,47,,,
6040,12,2,7,4,11,10,3,15754067,544536,10418,414,0,7815,47,,,
6041,15,0,7,2,10,7,-14,15753843,544536,1612,288,1,2297,29,,,
6042,12,1,4,3,11,8,-4,15753528,544536,3166,366,1,2964,29,,,
6043,12,0,10,4,11,8,-9,15753085,544536,2401,471,1,4743,29,,,
6044,1,4,31,7,19,20,43,15752513,544536,29767,1148,4,6077,29,,,
6045,17,0,3,2,9,6,-14,15752365,544536,1118,224,0,1967,29,,,
6046,6,3,23,7,14,14,18,15751903,544536,10555,677,1,5195,29,,,
6047,18,0,0,2,4,2,-14,15750009,544536,36,87,0,1056,47,,,
6048,15,1,1,3,8,5,-9,15749889,544536,2461,202,0,2375,47,,,
6049,16,0,4,2,8,5,-17,15749488,544536,2237,223,0,3224,47,,,
6050,14,1,11,4,10,9,-9,15749333,544536,4541,349,1,2457,47,,,
6051,9,1,8,4,11,9,0,15749115,544536,6659,434,1,4907,47,,,
6052,14,0,8,2,10,7,-13,15748997,544536,4013,278,1,2932,47,,,
6053,2,5,20,8,18,16,31,15720295,544536,18816,1238,3,17467,47,,,
6054,15,0,14,3,10,7,-14,15720104,544536,1460,347,1,2486,47,,,
6055,18,0,0,2,4,3,-17,15719980,544536,227,76,0,1230,47,,,
6056,8,4,11,7,12,11,17,15719684,544536,9348,487,1,9810,47,,,
6057,11,3,14,7,12,11,2,15719294,544536,8902,468,1,5897,47,,,
6058,17,0,1,2,8,6,-19,15719035,544536,3252,210,0,2655,47,,,
6059,2,7,27,10,16,17,47,15718630,544536,18662,862,2,10450,47,,,
6060,14,0,8,2,10,8,-17,15718482,544536,3105,348,1,2758,47,,,
6061,3,4,30,6,18,16,31,15717523,544536,17149,1009,3,12761,47,,,
6062,17,0,8,2,10,7,-17,15717401,544536,2700,308,1,2321,47,,,
6063,11,0,9,2,12,11,-8,15717233,544536,11630,572,1,5558,47,,,
6064,3,1,43,3,16,15,4,15713355,544536,6087,901,1,7348,47,,,
6065,13,1,8,4,10,7,-10,15713189,544536,2580,330,1,3911,47,,,
6066,1,4,34,6,18,18,34,15695666,544536,11913,1128,4,8112,47,,,
6067,5,3,23,5,17,15,18,15695299,544536,15950,1031,3,10489,47,,,
6068,18,0,3,4,8,5,-18,15695177,544536,843,178,0,2863,47,,,
6069,1,7,23,9,17,17,51,15676947,544536,21856,1026,3,7947,47,,,
6070,1,3,26,5,16,15,36,15676536,544536,11437,1009,4,5994,47,,,
6071,14,0,4,2,10,8,-14,15676356,544536,6363,357,0,5368,47,,,
6072,8,2,8,4,12,10,-2,15676080,544536,6312,597,1,5553,47,,,
6073,14,0,5,3,9,6,-15,15675955,544536,2734,287,1,3873,47,,,
6074,5,5,31,8,17,18,35,15675491,544536,20007,1122,2,13091,47,,,
6075,5,3,19,6,13,13,15,15672986,544536,11431,646,2,8056,47,,,
6076,9,0,18,3,13,10,-10,15661386,544536,2643,664,1,3071,47,,,
6077,16,0,5,2,8,6,-18,15661222,544536,2296,197,0,2183,47,,,
6078,3,6,29,10,16,17,36,15660766,544536,22380,958,2,13094,47,,,
6079,1,6,27,10,17,16,96,15652066,544536,16588,1056,4,7647,47,,,
6080,9,1,23,6,14,12,0,15651477,544536,9142,728,1,7269,47,,,
6081,1,6,18,8,15,15,6,15651253,544536,19658,828,2,6712,47,,,
6082,11,1,7,4,11,8,-6,15651124,544536,5517,439,1,4894,47,,,
6083,2,6,34,9,18,17,32,15650913,544536,16855,1152,4,12691,47,,,
6084,2,5,38,9,18,18,45,15650593,544536,21210,1245,3,13986,47,,,
6085,2,7,19,10,16,17,44,15650426,544536,22502,1037,2,17523,47,,,
6086,12,1,6,3,10,9,-8,15650295,544536,7560,337,1,6604,47,,,
6087,13,0,13,2,10,8,-18,15650218,544536,5273,356,1,4881,47,,,
6088,8,2,16,4,14,11,16,15632392,544536,8248,646,1,6742,47,,,
6089,6,3,9,5,11,11,13,15632154,544536,8306,397,0,6956,47,,,
6090,9,1,7,5,12,9,-4,15631887,544536,6033,492,1,6705,47,,,
6091,13,1,4,3,10,8,-4,15631674,544536,4414,330,1,3186,47,,,
6092,6,2,41,5,17,16,20,15631177,544536,13857,1085,2,12158,47,,,
6093,10,2,12,5,12,12,7,15630872,544536,11836,530,1,8348,47,,,
6094,16,0,8,2,9,7,-16,15630711,544536,2751,261,1,3220,47,,,
6095,16,1,2,4,7,6,-11,15630567,544536,2859,205,0,3114,47,,,
6096,18,0,5,2,8,5,-16,15630410,544536,1199,207,0,1855,47,,,
6097,4,2,27,8,17,14,18,15629929,544536,12180,1148,3,6934,47,,,
6098,14,1,9,3,10,7,-10,15629764,544536,3281,341,0,4595,47,,,
6099,7,0,19,4,12,9,-6,15629557,544536,1794,563,1,2427,47,,,
6100,7,4,20,8,13,13,28,15629346,544536,12965,591,0,8885,47,,,
6101,11,2,19,5,13,12,2,15629151,544536,8833,618,2,8777,47,,,
6102,9,0,12,3,12,8,-12,15628958,544536,3934,477,1,7779,47,,,
6103,8,1,9,4,12,10,-1,15628819,544536,8921,433,1,6203,47,,,
6104,16,0,2,3,8,5,-25,15628697,544536,1407,231,0,1980,47,,,
6105,1,7,19,11,13,15,61,15628430,544536,17801,638,1,10783,47,,,
6106,1,2,32,6,18,16,28,15628101,544536,11933,1238,4,11881,47,,,
6107,17,0,3,2,8,5,-20,15628022,544536,1173,231,1,2211,47,,,
6108,2,5,34,8,17,17,42,15627769,544536,23996,1075,3,12660,47,,,
6109,14,1,2,4,9,8,-11,15627675,544536,6568,251,0,3814,47,,,
6110,1,3,37,10,16,16,42,15615505,544536,19666,1117,1,12015,47,,,
